listing_id,city,source,listing_name,neighbourhood,district,latitude,longitude,dist_km,dist_zone,dist_zone_encoded,host_id,host_since,host_tenure_days,host_is_superhost,is_superhost_int,host_response_time,host_response_rate,host_acceptance_rate,host_total_listings_count,host_multi_listing,host_has_profile_pic,host_identity_verified,host_type,property_type,room_type,room_type_encoded,is_entire_home,person_capacity,bedrooms,capacity_per_bedroom,beds,amenity_count,minimum_nights,maximum_nights,instant_bookable,instant_bookable_int,price_eur,log_price,availability_30,availability_60,availability_90,availability_365,availability_pressure,number_of_reviews,number_of_reviews_ltm,review_velocity_l30d,reviews_per_month,reviews_2024,reviews_2025,review_growth_24_25,review_scores_rating,review_scores_rating_norm,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,review_score_composite,estimated_occupancy_l365d,estimated_revenue_l365d,at_risk_host,license,kaggle_median_dist_km,kaggle_median_metro_dist_km,kaggle_median_attraction_norm,kaggle_median_restaurant_norm,kaggle_median_lifestyle,kaggle_median_satisfaction,kaggle_median_cleanliness,weekend_premium_pct,amenities_raw,listing_sentiment_score,has_sentiment,has_occupancy,has_revenue,original_row_source,enrichment_source_paris_iab_2025,paris_iab_2025_overlap,source_vintage,number_of_reviews_l30d,number_of_reviews_ly,calculated_host_listings_count,availability_365_calendar,availability_30_calendar,availability_60_calendar,availability_90_calendar,estimated_occupancy_l365d_calendar_proxy,price_eur_estimated,price_source,revenue_source,host_risk_score,xgb_price_training_eligible,prophet_training_eligible,sentiment_city_comparable,predicted_price_eur,actual_price_eur,underpricing_gap_eur,is_underpriced
1191838075726311413,athens,inside_airbnb,Charismatic 2BR Apartment in Hilton,ΙΛΙΣΙΑ,,37.9755665,23.7533583,1.6266893505203923,near_1_3km,2,20104194,2014-08-16,4059.0,True,1,within an hour,1.0,1.0,140.0,1.0,1,True,professional,Entire home,Entire home/apt,2,1.0,4,2.0,2.0,2,45.0,1,365,True,1.0,59.0,4.0943445622221,0.0,0.0,0.0,250.0,115.0,37.0,26.0,0.0,2.49,22.0,15.0,-0.3181818181818182,4.92,0.984,5.0,4.95,4.95,4.97,4.84,4.92,9.8714,156.0,9204.0,1.0,00002447356,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Dedicated workspace"", ""Kitchen"", ""Oven"", ""Wine glasses"", ""Outdoor furniture"", ""Refrigerator"", ""Bed linens"", ""Dishwasher"", ""Room-darkening shades"", ""Smoke alarm"", ""Stove"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Free dryer \u2013 In unit"", ""Long term stays allowed"", ""Shampoo"", ""Iron"", ""Coffee maker"", ""Clothing storage"", ""Patio or balcony"", ""Conditioner"", ""Hot water"", ""Paid crib - available upon request"", ""First aid kit"", ""Elevator"", ""Drying rack for clothing"", ""TV"", ""Air conditioning"", ""Fire extinguisher"", ""Wifi"", ""Washer"", ""Heating"", ""Trash compactor"", ""Freezer"", ""Toaster"", ""Lockbox"", ""Body soap"", ""Dining table"", ""Baking sheet"", ""Coffee"", ""Shower gel"", ""Carbon monoxide alarm"", ""Self check-in""]",0.65161,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,1,1,102.88,59.0,43.88,1
1191857611639840086,athens,inside_airbnb,Syntagma Luxury Suites by CK-2,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.976405,23.7305377,0.3869127326579862,centre_0_1km,3,586042032,2024-06-27,456.0,False,0,within a few hours,1.0,0.88,3.0,1.0,1,True,professional,Entire rental unit,Entire home/apt,2,1.0,4,1.0,4.0,1,34.0,1,365,True,1.0,89.0,4.499809670330265,9.0,37.0,67.0,194.0,171.0,1.0,1.0,0.0,0.08,1.0,0.0,-1.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,6.0,534.0,0.0,00002739161,0.6890772850176174,0.3926055161832819,9.78871018474059,14.38145457028584,11.200544925993622,97.0,10.0,2.812330989724168,"[""Free washer \u2013 In building"", ""Clothing storage: closet"", ""Dedicated workspace"", ""Wine glasses"", ""Refrigerator"", ""Bed linens"", ""Smoke alarm"", ""Hair dryer"", ""Books and reading material"", ""Shampoo"", ""Extra pillows and blankets"", ""Iron"", ""Dishes and silverware"", ""AC - split type ductless system"", ""Coffee maker: Nespresso"", ""Kitchenette"", ""Private entrance"", ""First aid kit"", ""Elevator"", ""Microwave"", ""Ethernet connection"", ""TV"", ""Mosquito net"", ""Fire extinguisher"", ""Mini fridge"", ""Free dryer \u2013 In building"", ""Cleaning products"", ""Wifi"", ""Heating"", ""Toaster"", ""Lockbox"", ""Exterior security cameras on property"", ""Shower gel"", ""Self check-in""]",0.0,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,0.0,1,1,1,118.21,89.0,29.21,1
1191867342404784538,athens,inside_airbnb,Syntagma Luxury Suites by CK-3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.97546,23.73077,0.3532659118154226,centre_0_1km,3,586042032,2024-06-27,456.0,False,0,within a few hours,1.0,0.88,3.0,1.0,1,True,professional,Entire rental unit,Entire home/apt,2,1.0,4,1.0,4.0,1,42.0,2,365,True,1.0,98.0,4.59511985013459,9.0,39.0,69.0,196.0,169.0,0.0,0.0,0.0,0.0,,,,4.87,0.974,4.9,4.89,4.94,4.96,4.83,4.83,9.7771,0.0,0.0,0.0,00002738356,0.6890772850176174,0.3926055161832819,9.78871018474059,14.38145457028584,11.200544925993622,97.0,10.0,2.812330989724168,"[""Hangers"", ""Clothing storage: closet"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Bed linens"", ""Dishwasher"", ""Smoke alarm"", ""Hair dryer"", ""Hot water kettle"", ""Books and reading material"", ""Long term stays allowed"", ""Shampoo"", ""Extra pillows and blankets"", ""Safe"", ""Iron"", ""Dishes and silverware"", ""AC - split type ductless system"", ""Coffee maker: Nespresso"", ""Private entrance"", ""Hot water"", ""First aid kit"", ""Elevator"", ""Microwave"", ""Ethernet connection"", ""Drying rack for clothing"", ""TV"", ""Mosquito net"", ""Luggage dropoff allowed"", ""Fire extinguisher"", ""Housekeeping available from 12:00\u202fAM to 4:00\u202fAM, Monday to Friday - available at extra cost"", ""Mini fridge"", ""Cleaning products"", ""Wifi"", ""Heating"", ""Toaster"", ""Lockbox"", ""Exterior security cameras on property"", ""Body soap"", ""Coffee"", ""Self check-in""]",,0,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,0.0,1,0,1,147.15,98.0,49.15,1
1192693985077768987,athens,inside_airbnb,Modern Apartment in Relaxing Exarchia with Gym,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,,37.9837668,23.7364455,0.9304715023015214,centre_0_1km,3,449814055,2022-03-16,1290.0,True,1,within an hour,1.0,1.0,18.0,1.0,1,True,professional,Room in aparthotel,Entire home/apt,2,1.0,4,1.0,4.0,2,50.0,1,1125,True,1.0,79.0,4.382026634673881,12.0,35.0,65.0,340.0,25.0,0.0,0.0,0.0,0.0,,,,4.87,0.974,4.9,4.89,4.94,4.96,4.83,4.83,9.7771,0.0,0.0,1.0,00002718907,0.6890772850176174,0.3926055161832819,9.78871018474059,14.38145457028584,11.200544925993622,97.0,10.0,2.812330989724168,"[""Free washer \u2013 In building"", ""Hangers"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Outdoor furniture"", ""Exercise equipment: elliptical, free weights, treadmill, yoga mat, workout bench"", ""Bed linens"", ""Heating - split type ductless system"", ""Room-darkening shades"", ""Smoke alarm"", ""Private patio or balcony"", ""Hair dryer"", ""Private brand shampoo"", ""Indesit electric stove"", ""Hot water kettle"", ""Shared gym in building"", ""Cooking basics"", ""Essentials"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Safe"", ""Indesit single oven"", ""Iron"", ""Clothing storage: wardrobe"", ""Dishes and silverware"", ""AC - split type ductless system"", ""Hot water"", ""Crown refrigerator"", ""First aid kit"", ""Smart lock"", ""Elevator"", ""Free street parking"", ""Fire extinguisher"", ""42 inch TV"", ""Free dryer \u2013 In building"", ""Wifi"", ""Toaster"", ""Single level home"", ""Exterior security cameras on property"", ""Body soap"", ""Coffee maker: espresso machine"", ""Baking sheet"", ""Shower gel"", ""Carbon monoxide alarm"", ""Self check-in""]",,0,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,0,1,103.48,79.0,24.48,1
1192864314287883257,athens,inside_airbnb,"""Eros"" 2room 50m2 Athens center 600m metro Pagrati",ΠΑΓΚΡΑΤΙ,,37.9705405,23.7446413,1.0238492289025414,near_1_3km,2,226524257,2018-11-19,2503.0,True,1,within an hour,1.0,0.95,6.0,1.0,1,True,professional,Entire rental unit,Entire home/apt,2,1.0,4,1.0,4.0,2,47.0,2,8,False,0.0,45.0,3.828641396489095,16.0,43.0,49.0,49.0,316.0,61.0,51.0,3.0,4.13,27.0,34.0,0.2592592592592592,4.92,0.984,4.95,4.97,4.98,4.95,4.87,4.93,9.8771,255.0,11475.0,0.0,2931725,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Dedicated workspace"", ""Kitchen"", ""Oven"", ""Wine glasses"", ""Baby bath - available upon request"", ""Fast wifi \u2013 95 Mbps"", ""Outdoor furniture"", ""Bathtub"", ""Bed linens"", ""Children\u2019s dinnerware"", ""Heating - split type ductless system"", ""Smoke alarm"", ""Hair dryer"", ""Cooking basics"", ""Long term stays allowed"", ""Iron"", ""Clothing storage: wardrobe"", ""Dishes and silverware"", ""Coffee maker"", ""AC - split type ductless system"", ""Self check-in"", ""Hot water"", ""Sound system"", ""Paid crib - available upon request"", ""Elevator"", ""Microwave"", ""Drying rack for clothing"", ""Free street parking"", ""Cleaning products"", ""High chair - available upon request"", ""36 inch TV with premium cable"", ""Central heating"", ""Milk & honey shampoo"", ""Free washer \u2013 In unit"", ""Body soap"", ""Exterior security cameras on property"", ""Freezer"", ""Lockbox"", ""Dining table"", ""Baking sheet"", ""Blender"", ""Coffee"", ""Shower gel"", ""Private patio or balcony"", ""Sidral refrigerator"", ""Paid pack \u2019n play/travel crib - available upon request""]",0.503165,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,0.0,1,1,1,66.6,45.0,21.6,1
1194012405836290605,athens,inside_airbnb,Academy s Family Apartment by Athens Urban Retreat,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.98372,23.73414,0.9158509971493938,centre_0_1km,3,338001410,2020-02-21,2044.0,False,0,within an hour,1.0,1.0,9.0,1.0,1,True,professional,Entire rental unit,Entire home/apt,2,1.0,5,1.0,5.0,3,39.0,1,365,True,1.0,85.0,4.454347296253507,11.0,26.0,51.0,313.0,52.0,8.0,7.0,0.0,0.58,3.0,5.0,0.6666666666666666,4.63,0.926,4.88,5.0,5.0,4.75,4.75,4.75,9.6457,42.0,3570.0,1.0,00002687844,0.6890772850176174,0.3926055161832819,9.78871018474059,14.38145457028584,11.200544925993622,97.0,10.0,2.812330989724168,"[""Hangers"", ""Dedicated workspace"", ""Kitchen"", ""Refrigerator"", ""Bathtub"", ""Bed linens"", ""Room-darkening shades"", ""Smoke alarm"", ""Pets allowed"", ""Stove"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Essentials"", ""Long term stays allowed"", ""Shampoo"", ""Extra pillows and blankets"", ""Iron"", ""Coffee maker"", ""Clothing storage"", ""Private entrance"", ""Hot water"", ""First aid kit"", ""Elevator"", ""Microwave"", ""TV"", ""Air conditioning"", ""Luggage dropoff allowed"", ""Fire extinguisher"", ""Wifi"", ""Freezer"", ""Toaster"", ""Lockbox"", ""Body soap"", ""Pack \u2019n play/Travel crib"", ""Baking sheet"", ""Shower gel"", ""Crib"", ""Self check-in""]",0.2499624999999999,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,1,1,107.03,85.0,22.03,1
1194188838333047897,athens,inside_airbnb,The DownTown Boutique Apartment,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.984207,23.7305563,1.0371624271514188,near_1_3km,2,457738527,2022-05-06,1239.0,False,0,within an hour,0.91,0.9,12.0,1.0,1,True,professional,Entire rental unit,Entire home/apt,2,1.0,2,1.0,2.0,1,28.0,5,365,False,0.0,47.0,3.871201010907891,2.0,2.0,2.0,213.0,152.0,1.0,1.0,0.0,0.48,0.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,4.0,5.0,5.0,9.7143,10.0,470.0,0.0,00003154686,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Kitchen"", ""Oven"", ""Refrigerator"", ""Bed linens"", ""Smoke alarm"", ""Hair dryer"", ""Cooking basics"", ""Long term stays allowed"", ""Shampoo"", ""Extra pillows and blankets"", ""Iron"", ""Coffee maker: Nespresso"", ""Private entrance"", ""Hot water"", ""Elevator"", ""Microwave"", ""Drying rack for clothing"", ""TV"", ""Air conditioning"", ""Electric stove"", ""Wifi"", ""Washer"", ""Heating"", ""Freezer"", ""Body soap"", ""Dining table"", ""Private patio or balcony""]",0.6249,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,0.0,1,1,1,87.04,47.0,40.04,1
1195499637967868742,athens,inside_airbnb,Canetti apartment - Athens,ΑΜΠΕΛΟΚΗΠΟΙ,,37.9913436,23.7682551,3.4206503371778822,mid_3_5km,1,588065421,2024-07-07,446.0,True,1,within an hour,1.0,1.0,1.0,0.0,1,True,casual,Entire rental unit,Entire home/apt,2,1.0,3,1.0,3.0,2,41.0,2,60,True,1.0,37.0,3.6375861597263857,20.0,50.0,80.0,355.0,10.0,19.0,9.0,0.0,1.32,13.0,6.0,-0.5384615384615384,4.79,0.958,4.84,4.74,4.89,5.0,4.79,4.74,9.6543,54.0,1998.0,1.0,00002800906,3.553739895835324,0.4245427152321922,1.801410715167278,1.367324756472911,1.8395494364667675,98.0,10.0,-1.849568434032048,"[""Hangers"", ""Other electric stove"", ""Dedicated workspace"", ""Kitchen"", ""Oven"", ""Refrigerator"", ""Bed linens"", ""Heating - split type ductless system"", ""Room-darkening shades"", ""Pets allowed"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Essentials"", ""Portable fans"", ""Shampoo"", ""Extra pillows and blankets"", ""Iron"", ""Dishes and silverware"", ""Coffee maker: Nespresso"", ""Conditioner"", ""Clothing storage: wardrobe and dresser"", ""Hot water"", ""Fast wifi \u2013 91 Mbps"", ""First aid kit"", ""Elevator"", ""Ethernet connection"", ""Drying rack for clothing"", ""TV"", ""Air conditioning"", ""Free street parking"", ""Fire extinguisher"", ""Laundromat nearby"", ""Cleaning products"", ""Washer"", ""Freezer"", ""Lockbox"", ""Body soap"", ""Coffee"", ""Shower gel"", ""Self check-in""]",0.2624705882352941,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,1,1,54.06,37.0,17.06,1
1195763711479269378,athens,inside_airbnb,Plaka's Hyatt,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.97249586796724,23.730863286508185,0.4802682197147428,centre_0_1km,3,347273131,2020-05-23,1952.0,False,0,within an hour,1.0,1.0,10.0,1.0,1,True,professional,Entire rental unit,Entire home/apt,2,1.0,6,3.0,2.0,3,29.0,2,59,True,1.0,110.0,4.709530201312334,2.0,30.0,60.0,335.0,30.0,1.0,1.0,0.0,0.09,1.0,0.0,-1.0,3.0,0.6,4.0,3.0,5.0,5.0,5.0,3.0,8.0,6.0,660.0,1.0,00001559027,0.6890772850176174,0.3926055161832819,9.78871018474059,14.38145457028584,11.200544925993622,97.0,10.0,2.812330989724168,"[""Hangers"", ""Kitchen"", ""Oven"", ""Refrigerator"", ""Bed linens"", ""Hair dryer"", ""Cooking basics"", ""Long term stays allowed"", ""Shampoo"", ""Iron"", ""Clothing storage: wardrobe"", ""Dishes and silverware"", ""Coffee maker: drip coffee maker, espresso machine"", ""Hot water"", ""First aid kit"", ""Microwave"", ""TV"", ""Air conditioning"", ""Fire extinguisher"", ""Wifi"", ""Heating"", ""Freezer"", ""Lockbox"", ""Body soap"", ""Baking sheet"", ""Coffee"", ""Shower gel"", ""Self check-in""]",0.6249,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,1,1,159.92,110.0,49.92,1
1196190232406154897,athens,inside_airbnb,Acropolis Dreams,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,,37.96712108232107,23.72792453068849,1.1096303254950677,near_1_3km,2,16842834,2014-06-16,4120.0,False,0,within an hour,1.0,1.0,3.0,1.0,1,True,professional,Entire rental unit,Entire home/apt,2,1.0,7,3.0,2.333333333333333,4,33.0,2,365,True,1.0,147.0,4.997212273764115,6.0,32.0,62.0,335.0,30.0,53.0,40.0,3.0,3.71,27.0,26.0,-0.037037037037037,4.81,0.962,4.79,4.92,4.85,4.89,4.92,4.77,9.7,240.0,35280.0,1.0,00002827241,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Kitchen"", ""Oven"", ""Outdoor furniture"", ""Refrigerator"", ""Bed linens"", ""Dishwasher"", ""Room-darkening shades"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Essentials"", ""Shampoo"", ""Iron"", ""Dishes and silverware"", ""Coffee maker: Nespresso"", ""Hot water"", ""Elevator"", ""Drying rack for clothing"", ""Air conditioning"", ""Free street parking"", ""Electric stove"", ""Crib - always at the listing"", ""Laundromat nearby"", ""Wifi"", ""Outdoor dining area"", ""Washer"", ""Central heating"", ""Toaster"", ""Lockbox"", ""Body soap"", ""Shower gel"", ""Private patio or balcony"", ""Self check-in""]",0.59677,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,1,1,182.4,147.0,35.4,1
1196452761134309218,athens,inside_airbnb,Turtle House 1,ΣΤΑΔΙΟ,,37.966039172105376,23.735586683467105,1.0542537854825105,near_1_3km,2,583831249,2024-06-16,467.0,True,1,within an hour,1.0,0.95,1.0,0.0,1,True,casual,Entire rental unit,Entire home/apt,2,1.0,2,1.0,2.0,1,47.0,1,59,False,0.0,35.0,3.58351893845611,5.0,6.0,6.0,184.0,181.0,26.0,22.0,5.0,2.03,8.0,18.0,1.25,4.92,0.984,4.96,4.96,4.85,4.96,4.92,4.92,9.8543,132.0,4620.0,0.0,00002913918,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Bidet"", ""Dedicated workspace"", ""Kitchen"", ""Oven"", ""Wine glasses"", ""Outdoor furniture"", ""Bed linens"", ""Room-darkening shades"", ""Stove"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Essentials"", ""Shampoo"", ""Extra pillows and blankets"", ""Housekeeping available from 12:00\u202fAM to 1:00\u202fAM, 1 day a week - available at extra cost"", ""Iron"", ""Marshall Bluetooth sound system"", ""Dishes and silverware"", ""Clothing storage"", ""Coffee maker: Nespresso"", ""Private entrance"", ""Patio or balcony"", ""Paid parking garage off premises"", ""Hot water"", ""Smart lock"", ""Elevator"", ""Ethernet connection"", ""Drying rack for clothing"", ""TV"", ""Air conditioning"", ""Free street parking"", ""Fire extinguisher"", ""Apivita body soap"", ""Mini fridge"", ""Cleaning products"", ""Paid washer \u2013 In building"", ""Wifi"", ""Outdoor dining area"", ""Heating"", ""Dining table"", ""Baking sheet"", ""Blender"", ""Shower gel"", ""Self check-in""]",0.4488799999999999,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,0.0,1,1,1,53.64,35.0,18.64,1
1196814742242859357,athens,inside_airbnb,Acropolis Sweet House 6,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,,37.9654828,23.7272423,1.2959881894069938,near_1_3km,2,389089363,2021-02-18,1681.0,False,0,within an hour,0.98,0.99,18.0,1.0,1,True,professional,Entire home,Entire home/apt,2,1.0,6,2.0,3.0,3,49.0,2,365,True,1.0,110.0,4.709530201312334,22.0,47.0,77.0,327.0,38.0,13.0,13.0,0.0,1.81,0.0,13.0,10.0,4.69,0.938,4.85,5.0,4.69,4.92,4.92,4.85,9.6914,78.0,8580.0,1.0,00003151920,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Paid booster seat high chair - available upon request"", ""Outdoor furniture"", ""Refrigerator"", ""Bathtub"", ""Bed linens"", ""Double oven"", ""Heating - split type ductless system"", ""Private patio or balcony"", ""Smoke alarm"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Essentials"", ""Long term stays allowed"", ""Shampoo"", ""Extra pillows and blankets"", ""Iron"", ""Clothing storage: wardrobe"", ""Host greets you"", ""Paid parking garage off premises"", ""Conditioner"", ""Hot water"", ""Paid crib - available upon request"", ""First aid kit"", ""Elevator"", ""Microwave"", ""Drying rack for clothing"", ""TV"", ""Housekeeping available from 11:00\u202fAM to 3:00\u202fPM, every day - available at extra cost"", ""Air conditioning"", ""Free street parking"", ""Fire extinguisher"", ""Wifi"", ""Outdoor dining area"", ""Washer"", ""Central heating"", ""Body soap"", ""Coffee maker: espresso machine, Nespresso"", ""Dining table"", ""Baking sheet"", ""Coffee"", ""Shower gel"", ""Carbon monoxide alarm""]",0.5629846153846154,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,1,1,166.78,110.0,56.78,1
1197641996802739322,athens,inside_airbnb,Renovated 2 Bedrooms Flat. Near the center,ΠΑΓΚΡΑΤΙ,,37.9669018,23.7475883,1.4733270259479123,near_1_3km,2,588782093,2024-07-10,443.0,True,1,within an hour,1.0,1.0,1.0,0.0,1,True,casual,Entire rental unit,Entire home/apt,2,1.0,6,2.0,3.0,4,32.0,2,365,True,1.0,74.0,4.31748811353631,12.0,39.0,69.0,341.0,24.0,7.0,5.0,0.0,0.56,3.0,4.0,0.3333333333333333,4.86,0.972,5.0,4.86,5.0,5.0,4.86,5.0,9.88,30.0,2220.0,1.0,00002805463,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Kitchen"", ""Oven"", ""Wine glasses"", ""Refrigerator"", ""Bed linens"", ""Dishwasher"", ""Room-darkening shades"", ""Stove"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Shampoo"", ""Extra pillows and blankets"", ""Iron"", ""Dishes and silverware"", ""Coffee maker"", ""Clothing storage"", ""Host greets you"", ""Hot water"", ""Microwave"", ""TV"", ""Air conditioning"", ""Cleaning products"", ""Wifi"", ""Washer"", ""Heating"", ""Freezer"", ""Body soap"", ""Dining table"", ""Coffee"", ""Shower gel""]",0.6577571428571428,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,1,1,90.57,74.0,16.57,1
1197701508132260710,athens,inside_airbnb,Bright & Cozy 2BR in Neos Kosmos,ΝΕΟΣ ΚΟΣΜΟΣ,,37.96332,23.72823,1.4717205134066522,near_1_3km,2,153592692,2017-10-07,2911.0,True,1,within an hour,1.0,0.98,77.0,1.0,1,True,professional,Entire rental unit,Entire home/apt,2,1.0,4,2.0,2.0,3,33.0,1,1125,True,1.0,63.0,4.158883083359672,19.0,49.0,79.0,169.0,196.0,26.0,24.0,0.0,2.0,6.0,20.0,2.333333333333333,4.85,0.97,4.88,4.88,4.96,4.96,4.77,4.81,9.7457,144.0,9072.0,1.0,00002829489,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Clothing storage: closet"", ""Kitchen"", ""Oven"", ""Wine glasses"", ""Refrigerator"", ""Bed linens"", ""HDTV"", ""Room-darkening shades"", ""Stove"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Essentials"", ""Shampoo"", ""Iron"", ""Dishes and silverware"", ""Coffee maker: Nespresso"", ""Hot water"", ""First aid kit"", ""Drying rack for clothing"", ""Air conditioning"", ""Fire extinguisher"", ""Cleaning products"", ""Wifi"", ""Washer"", ""Trash compactor"", ""Lockbox"", ""Body soap"", ""Dining table"", ""Coffee"", ""Shower gel"", ""Self check-in""]",0.559635,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,1,1,85.96,63.0,22.96,1
1197739580836289451,athens,inside_airbnb,Best Acropolis museum apartment,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,,37.96634319692078,23.72631158707744,1.261093201157529,near_1_3km,2,113604662,2017-01-28,3163.0,True,1,within an hour,1.0,1.0,30.0,1.0,1,True,professional,Entire rental unit,Entire home/apt,2,1.0,8,2.0,4.0,4,25.0,2,365,True,1.0,152.0,5.030437921392435,6.0,29.0,59.0,334.0,31.0,1.0,1.0,0.0,0.27,0.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,6.0,912.0,1.0,00002787560,1.7417335009687442,0.4302952314329889,4.270962339479569,6.546953598355973,5.4171495922396575,97.0,10.0,-0.7681564245810075,"[""Hangers"", ""Dedicated workspace"", ""Kitchen"", ""Oven"", ""Refrigerator"", ""Bed linens"", ""Dishwasher"", ""Stove"", ""Hair dryer"", ""Hot water kettle"", ""Cooking basics"", ""Essentials"", ""Shampoo"", ""Iron"", ""Coffee maker"", ""Patio or balcony"", ""Microwave"", ""TV"", ""Air conditioning"", ""Wifi"", ""Washer"", ""Heating"", ""Freezer"", ""Toaster"", ""Crib""]",0.9813,1,1,1,inside_airbnb,0,0,IAB_Athens_Sept2025,,,,,,,,,0,,,1.0,1,1,1,230.1,152.0,78.1,1
