listing_id,neighbourhood,risk_probability,high_risk_flag,risk_band
1322943472955670315,ΚΟΛΩΝΑΚΙ,0.3855,0,Low
1322943510601294620,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0776,0,Low
1322947869512522613,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0776,0,Low
1322951667763326228,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.3368,0,Low
1322965007852201073,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0776,0,Low
1322969285430873339,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0776,0,Low
1322972573443794334,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0776,0,Low
1322975901489500289,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9705,1,High
1322979533926762056,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0776,0,Low
1322983388745737971,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0776,0,Low
1322986918888895135,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0776,0,Low
1322990589560181797,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0776,0,Low
1322998139477496630,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.3234,0,Low
1323003339377825400,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9952,1,High
1323009009243229000,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0776,0,Low
1323014299158033476,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0776,0,Low
1323017660616967942,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0776,0,Low
1323021555739219484,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0776,0,Low
1323026337550193462,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0776,0,Low
1323029513805970216,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0776,0,Low
1323031435732349889,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0776,0,Low
1323033236209721883,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0776,0,Low
1323035007614044128,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.3574,0,Low
1323036487543605283,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0776,0,Low
1323044705674700202,ΚΟΛΩΝΑΚΙ,0.3825,0,Low
1323066291962890213,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.3708,0,Low
1323072299132299735,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0443,0,Low
1323099594689271138,ΣΤΑΔΙΟ,0.1128,0,Low
1323101081987474221,ΚΟΛΩΝΑΚΙ,0.346,0,Low
1323127539365251552,ΝΕΟΣ ΚΟΣΜΟΣ,0.9976,1,High
1323129477748062425,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,0.5373,0,Moderate
1323157319394357101,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.1847,0,Low
1323163201377234798,ΝΕΟΣ ΚΟΣΜΟΣ,0.5658,0,Moderate
1323181205153333174,ΠΑΓΚΡΑΤΙ,0.4514,0,Moderate
1323194206977391238,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.5464,0,Moderate
1323215561393615173,ΚΟΛΩΝΑΚΙ,0.3463,0,Low
1323222143110147981,ΚΟΛΩΝΑΚΙ,0.9652,1,High
1323223147274302561,ΚΟΛΩΝΑΚΙ,0.3221,0,Low
1323231620286586370,ΚΟΛΩΝΑΚΙ,0.9887,1,High
1323245570156749968,ΑΜΠΕΛΟΚΗΠΟΙ,0.3301,0,Low
1323246738930402754,ΓΟΥΔΙ,0.5208,0,Moderate
1323290458816943809,ΠΑΓΚΡΑΤΙ,0.4586,0,Moderate
1323300909826473606,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.1424,0,Low
1323302915602973159,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.2707,0,Low
1323322720414475551,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.386,0,Low
1323330671665931897,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.4698,0,Moderate
1323342864437552805,ΚΕΡΑΜΕΙΚΟΣ,0.0418,0,Low
1323343205246436813,ΙΛΙΣΙΑ,0.31,0,Low
1323475151441599549,ΝΕΟΣ ΚΟΣΜΟΣ,0.5125,0,Moderate
1323667857894811509,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.9342,1,High
1323705296651928629,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.2712,0,Low
1323731309487365956,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,0.3217,0,Low
1323738067351782326,ΠΕΤΡΑΛΩΝΑ,0.9409,1,High
1323746083248122396,ΝΕΟΣ ΚΟΣΜΟΣ,0.2604,0,Low
1323747144847869185,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.5313,0,Moderate
1323755812455998322,ΝΕΟΣ ΚΟΣΜΟΣ,0.3674,0,Low
1323768574682420926,ΘΗΣΕΙΟ,0.1591,0,Low
1323785917935538420,ΣΤΑΔΙΟ,0.6029,0,Moderate
1323796368575440252,ΣΤΑΔΙΟ,0.9256,1,High
1323803076536945962,ΑΚΡΟΠΟΛΗ,0.3457,0,Low
1323810018724642484,ΠΕΤΡΑΛΩΝΑ,0.4918,0,Moderate
1323823471245829964,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.2965,0,Low
1323843304292090328,ΘΗΣΕΙΟ,0.5119,0,Moderate
1323872664691440799,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.3139,0,Low
1323899615255598249,ΘΗΣΕΙΟ,0.1845,0,Low
1323905394429891332,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.7339,1,High
1323914237249921910,ΝΕΟΣ ΚΟΣΜΟΣ,0.3971,0,Low
1323928928765354173,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.7892,1,High
1323955430144837752,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.4448,0,Moderate
1324007251030982100,ΚΟΛΩΝΑΚΙ,0.1642,0,Low
1324018663482526632,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,0.3689,0,Low
1324081946762198683,ΙΛΙΣΙΑ,0.3501,0,Low
1324335526396921240,ΝΕΟΣ ΚΟΣΜΟΣ,0.3468,0,Low
1324586741753143402,ΠΕΤΡΑΛΩΝΑ,0.29,0,Low
1324660380397348568,ΘΗΣΕΙΟ,0.9957,1,High
1324703199486697514,ΘΗΣΕΙΟ,0.2396,0,Low
1325203938185717474,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.1739,0,Low
1325218116695972473,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0346,0,Low
1325257402841410210,ΝΕΟΣ ΚΟΣΜΟΣ,0.4075,0,Moderate
1325261627920725683,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.9972,1,High
1325286383545541598,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.2805,0,Low
1325296382830463221,ΒΟΤΑΝΙΚΟΣ,0.1444,0,Low
1325305097141233433,ΛΥΚΑΒΗΤΤΟΣ,0.4946,0,Moderate
1325329335183860206,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.5207,0,Moderate
1325377160201362531,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.5442,0,Moderate
1325388455877185604,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.1182,0,Low
1325394898946512995,ΘΗΣΕΙΟ,0.5773,0,Moderate
1325424923309640926,ΘΗΣΕΙΟ,0.2546,0,Low
1325431824001156251,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9231,1,High
1325435529433412342,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.3576,0,Low
1325452739145172794,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.8334,1,High
1325464271062744930,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.9116,1,High
1325545296093374023,ΑΚΡΟΠΟΛΗ,0.994,1,High
1325918608219935834,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0525,0,Low
1325974387990719597,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,0.41,0,Moderate
1325977540418456184,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0452,0,Low
1325980295925048410,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0374,0,Low
1325991399205090363,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.1869,0,Low
1326002116978170291,ΠΑΤΗΣΙΑ,0.9845,1,High
1326029754088635746,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.8478,1,High
1326105240572390476,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.4678,0,Moderate
1326172973407987672,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.5179,0,Moderate
1326320822391441047,ΚΥΨΕΛΗ,0.2883,0,Low
1326364446565357603,ΑΜΠΕΛΟΚΗΠΟΙ,0.4161,0,Moderate
1326377807373666917,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.448,0,Moderate
1326750610519571901,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.2026,0,Low
1326824083586628399,ΝΕΟΣ ΚΟΣΜΟΣ,0.2615,0,Low
1326839803510408515,ΝΕΟΣ ΚΟΣΜΟΣ,0.437,0,Moderate
1326842522619262028,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.2084,0,Low
1326965788621822482,ΑΜΠΕΛΟΚΗΠΟΙ,0.6643,0,Moderate
1327256372448758074,ΠΑΓΚΡΑΤΙ,0.3664,0,Low
1327323223841399141,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.2205,0,Low
1327364202288919249,ΑΝΩ ΚΥΨΕΛΗ,0.3403,0,Low
1327372863612106882,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.2907,0,Low
1327375441968107131,ΝΕΟΣ ΚΟΣΜΟΣ,0.2423,0,Low
1327380494900514665,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.8109,1,High
1327419540395247982,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.2938,0,Low
1327478850539946070,ΠΑΓΚΡΑΤΙ,0.4275,0,Moderate
1327498021176211135,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.4439,0,Moderate
1327509802524556640,ΠΑΓΚΡΑΤΙ,0.4648,0,Moderate
1327691117703150998,ΑΚΡΟΠΟΛΗ,0.3335,0,Low
1327697301394383575,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.4551,0,Moderate
1328051745233859014,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.3877,0,Low
1328095008561674963,ΑΚΡΟΠΟΛΗ,0.4811,0,Moderate
1328253616125782949,ΖΑΠΠΕΙΟ,0.2028,0,Low
1328256656321125475,ΛΥΚΑΒΗΤΤΟΣ,0.8304,1,High
1328435327194276659,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.1062,0,Low
1328795490105870915,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0416,0,Low
1328797992711510477,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0305,0,Low
1328844693236768235,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.3792,0,Low
1328891357346452134,ΑΜΠΕΛΟΚΗΠΟΙ,0.3805,0,Low
1328911523323207882,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.0918,0,Low
1328973399252585064,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.685,0,Moderate
1329028551406619931,ΘΗΣΕΙΟ,0.1225,0,Low
1329036207854148065,ΖΑΠΠΕΙΟ,0.1365,0,Low
1329083056972490227,ΙΛΙΣΙΑ,0.2916,0,Low
1329087086145147624,ΑΜΠΕΛΟΚΗΠΟΙ,0.544,0,Moderate
1329094719703225938,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.2517,0,Low
1329097126370343944,ΝΕΟΣ ΚΟΣΜΟΣ,0.3977,0,Low
1329464154878834849,ΝΕΟΣ ΚΟΣΜΟΣ,0.3768,0,Low
1329476511345954619,ΙΛΙΣΙΑ,0.6576,0,Moderate
1329496761881874238,ΝΕΟΣ ΚΟΣΜΟΣ,0.491,0,Moderate
1329501732700172547,ΝΕΟΣ ΚΟΣΜΟΣ,0.5005,0,Moderate
1329512224111160985,ΝΕΟΣ ΚΟΣΜΟΣ,0.5369,0,Moderate
1329516989923536777,ΝΕΟΣ ΚΟΣΜΟΣ,0.5369,0,Moderate
1329520595332623483,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0382,0,Low
1329530215230220337,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.3771,0,Low
1329532261098013998,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0394,0,Low
1329535243411614547,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.1092,0,Low
1329537216220926133,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0295,0,Low
1329539512614303279,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0445,0,Low
1329541785319343446,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0586,0,Low
1329544192327938047,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0554,0,Low
1329546507947991761,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0357,0,Low
1329549374890356876,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0505,0,Low
1329551917234784269,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0701,0,Low
1329556705916433681,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0431,0,Low
1329559511849631884,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0483,0,Low
1329562955478486009,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.9923,1,High
1329606414551655864,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.4401,0,Moderate
1329613898747537751,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9108,1,High
1329659542262892570,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.9745,1,High
1329732920052387603,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.2192,0,Low
1329746291336830194,ΝΕΟΣ ΚΟΣΜΟΣ,0.2066,0,Low
1329757448844040732,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,0.3517,0,Low
1329903092595588805,ΑΜΠΕΛΟΚΗΠΟΙ,0.3893,0,Low
1330348067496682517,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9967,1,High
1330359349545116846,ΘΗΣΕΙΟ,0.9712,1,High
1330378418161954491,ΑΜΠΕΛΟΚΗΠΟΙ,0.4354,0,Moderate
1330382463528985275,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.5656,0,Moderate
1330395226462195343,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9957,1,High
1330405852240611995,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9965,1,High
1330412974179070066,ΓΟΥΒΑ,0.3822,0,Low
1330439918866821700,ΝΕΟΣ ΚΟΣΜΟΣ,0.1124,0,Low
1330526987726353608,ΠΑΓΚΡΑΤΙ,0.3771,0,Low
1330902010061197089,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.2472,0,Low
1330937579463344106,ΣΤΑΔΙΟ,0.2368,0,Low
1330969999701642184,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0452,0,Low
1330972650216480049,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0293,0,Low
1330979297835860792,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.99,1,High
1330979403446966676,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0533,0,Low
1330983501559790704,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0424,0,Low
1330985239782293444,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0424,0,Low
1330986323066307862,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.381,0,Low
1330992051302273947,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0413,0,Low
1330994521748702781,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.3648,0,Low
1331000571334711970,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.5198,0,Moderate
1331006355607158504,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.3104,0,Low
1331010692273043655,ΚΕΡΑΜΕΙΚΟΣ,0.9227,1,High
1331019035431643576,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0485,0,Low
1331024516309729751,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0475,0,Low
1331038578888968712,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.3043,0,Low
1331046032249595448,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.3462,0,Low
1331048261620715178,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.3104,0,Low
1331049007619978115,ΚΕΡΑΜΕΙΚΟΣ,0.9735,1,High
1331049340082769188,ΝΕΟΣ ΚΟΣΜΟΣ,0.2551,0,Low
1331061001726343367,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.3828,0,Low
1331063591784171058,ΠΕΤΡΑΛΩΝΑ,0.3557,0,Low
1331109669668751007,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0366,0,Low
1331113114252608977,ΘΗΣΕΙΟ,0.2828,0,Low
1331114385523956134,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0661,0,Low
1331145054080869799,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.6885,0,Moderate
1331160606024000278,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.7458,1,High
1331176142069460314,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.1136,0,Low
1331179153552464885,ΓΟΥΔΙ,0.6605,0,Moderate
1331310111711954504,ΒΟΤΑΝΙΚΟΣ,0.3971,0,Low
1331704702053530576,ΘΗΣΕΙΟ,0.2201,0,Low
1331824457268731100,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.8222,1,High
1331870376035705251,ΓΟΥΔΙ,0.37,0,Low
1331903284218572601,ΙΛΙΣΙΑ,0.5513,0,Moderate
1331963955240753063,ΑΜΠΕΛΟΚΗΠΟΙ,0.9925,1,High
1332418624846265386,ΑΝΩ ΚΥΨΕΛΗ,0.4262,0,Moderate
1332440102755678500,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.382,0,Low
1332622528045140276,ΚΟΛΩΝΑΚΙ,0.3032,0,Low
1332629771351424107,ΝΕΟΣ ΚΟΣΜΟΣ,0.467,0,Moderate
1332666243003312246,ΠΕΔΙΟ ΑΡΕΩΣ,0.209,0,Low
1332713799900026932,ΚΟΛΩΝΑΚΙ,0.9063,1,High
1332713851827937286,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.3885,0,Low
1332969015130517335,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,0.7011,1,High
1333096745132325467,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.9208,1,High
1333144962772407350,ΝΕΟΣ ΚΟΣΜΟΣ,0.4186,0,Moderate
1333154052031052653,ΚΕΡΑΜΕΙΚΟΣ,0.8629,1,High
1333160729826458044,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.1875,0,Low
1333184500096062822,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.2708,0,Low
1333206020282640363,ΓΟΥΔΙ,0.9903,1,High
1333209885951065452,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.1743,0,Low
1333233290070129607,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.4858,0,Moderate
1333254429839218028,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.4073,0,Moderate
1333262575568958169,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.606,0,Moderate
1333371477402863239,ΑΜΠΕΛΟΚΗΠΟΙ,0.4382,0,Moderate
1333408051557778522,ΚΟΛΩΝΑΚΙ,0.3334,0,Low
1333432805495549506,ΝΕΟΣ ΚΟΣΜΟΣ,0.3769,0,Low
1333493369351023292,ΑΚΡΟΠΟΛΗ,0.1459,0,Low
1333831110042095081,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.4964,0,Moderate
1333870761406320268,ΠΑΓΚΡΑΤΙ,0.4635,0,Moderate
1333968396377586628,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0842,0,Low
1333976031176629253,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.9629,1,High
1333979678471567086,ΚΟΛΩΝΑΚΙ,0.334,0,Low
1333991299853862743,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.3848,0,Low
1333999016288733227,ΕΛΛΗΝΟΡΩΣΩΝ,0.4912,0,Moderate
1334038787706878796,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.2745,0,Low
1334113200627739741,ΓΟΥΒΑ,0.2082,0,Low
1334467136335096600,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.61,0,Moderate
1334560510393360976,ΠΑΓΚΡΑΤΙ,0.4171,0,Moderate
1334589314519768090,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.464,0,Moderate
